Type,Local ID,Message,Field 0,Value 0,Units 0,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31
Definition,0,file_id,type,1,bytes,time_created,4,bytes,manufacturer,2,bytes,product,2,bytes,product_name,16,bytes
Data,0,file_id,type,4,,time_created,1699891298000,ms,manufacturer,23,,product,59,,product_name,Suunto Vertical,
Definition,0,developer_data_id,developer_data_index,1,bytes,application_id,16,bytes
Data,0,developer_data_id,developer_data_index,0,,application_id,83,
Definition,0,field_description,developer_data_index,1,bytes,field_definition_number,1,bytes,field_name,8,bytes,units,1,bytes,scale,1,bytes,fit_base_type_id,1,bytes
Data,0,field_description,developer_data_index,0,,field_definition_number,0,,field_name,feeling,,units,,,scale,1,,fit_base_type_id,0,
Definition,0,field_description,developer_data_index,1,bytes,field_definition_number,1,bytes,field_name,14,bytes,units,2,bytes,scale,1,bytes,fit_base_type_id,1,bytes
Data,0,field_description,developer_data_index,0,,field_definition_number,2,,field_name,recovery_time,,units,s,,scale,1,,fit_base_type_id,134,
Definition,0,field_description,developer_data_index,1,bytes,field_definition_number,1,bytes,field_name,10,bytes,units,5,bytes,scale,1,bytes,fit_base_type_id,1,bytes
Data,0,field_description,developer_data_index,0,,field_definition_number,4,,field_name,peak_epoc,,units,l/kg,,scale,10,,fit_base_type_id,132,
Definition,0,field_description,developer_data_index,1,bytes,field_definition_number,1,bytes,field_name,10,bytes,units,2,bytes,scale,1,bytes,fit_base_type_id,1,bytes
Data,0,field_description,developer_data_index,0,,field_definition_number,5,,field_name,max_depth,,units,m,,scale,5,,fit_base_type_id,132,
Definition,1,record,timestamp,4,bytes,distance,4,bytes,heart_rate,1,bytes,altitude,2,bytes,cadence,1,bytes,speed,2,bytes,temperature,1,bytes,vertical_speed,2,bytes
Definition,2,record,timestamp,4,bytes,position_lat,4,bytes,position_long,4,bytes,distance,4,bytes,heart_rate,1,bytes,altitude,2,bytes,cadence,1,bytes,speed,2,bytes,temperature,1,bytes,vertical_speed,2,bytes
Definition,3,record,timestamp,4,bytes,distance,4,bytes,altitude,2,bytes,cadence,1,bytes,speed,2,bytes,temperature,1,bytes,vertical_speed,2,bytes
Definition,4,record,timestamp,4,bytes,position_lat,4,bytes,position_long,4,bytes,distance,4,bytes,altitude,2,bytes,cadence,1,bytes,speed,2,bytes,temperature,1,bytes,vertical_speed,2,bytes
Definition,5,record,timestamp,4,bytes,heart_rate,1,bytes
Definition,6,event,event,1,bytes,timestamp,4,bytes,event_type,1,bytes,data,4,bytes
Definition,7,lap,timestamp,4,bytes,start_time,4,bytes,total_elapsed_time,4,bytes,event,1,bytes,event_type,1,bytes,lap_trigger,1,bytes,total_timer_time,4,bytes,min_altitude,2,bytes,avg_altitude,2,bytes,max_altitude,2,bytes,total_ascent,2,bytes,total_descent,2,bytes,avg_cadence,1,bytes,max_cadence,1,bytes,total_distance,4,bytes,min_heart_rate,1,bytes,avg_heart_rate,1,bytes,max_heart_rate,1,bytes,avg_speed,2,bytes,max_speed,2,bytes,avg_temperature,1,bytes,max_temperature,1,bytes,total_calories,2,bytes
Definition,8,device_info,timestamp,4,bytes,battery_voltage,2,bytes,manufacturer,2,bytes,product,2,bytes,product_name,16,bytes
Definition,9,lap,timestamp,4,bytes,start_time,4,bytes,total_elapsed_time,4,bytes,event,1,bytes,event_type,1,bytes,lap_trigger,1,bytes,total_timer_time,4,bytes,min_altitude,2,bytes,avg_altitude,2,bytes,max_altitude,2,bytes,total_ascent,2,bytes,avg_cadence,1,bytes,max_cadence,1,bytes,total_distance,4,bytes,min_heart_rate,1,bytes,avg_heart_rate,1,bytes,max_heart_rate,1,bytes,avg_speed,2,bytes,max_speed,2,bytes,avg_temperature,1,bytes,max_temperature,1,bytes,total_calories,2,bytes
Definition,10,session,timestamp,4,bytes,start_time,4,bytes,event,1,bytes,event_type,1,bytes,sport,1,bytes,first_lap_index,2,bytes,num_laps,2,bytes,min_heart_rate,1,bytes,avg_heart_rate,1,bytes,max_heart_rate,1,bytes,avg_speed,2,bytes,max_speed,2,bytes,total_calories,2,bytes,total_timer_time,4,bytes,total_elapsed_time,4,bytes,total_distance,4,bytes,total_ascent,2,bytes,total_descent,2,bytes,max_altitude,2,bytes,min_altitude,2,bytes,training_stress_score,2,bytes,total_cycles,4,bytes,avg_temperature,1,bytes,max_temperature,1,bytes,avg_cadence,1,bytes,max_cadence,1,bytes,total_training_effect,1,bytes,time_in_hr_zone,20,bytes,"[0,2]",4,bytes,"[0,4]",2,bytes,"[0,0]",1,bytes,"[0,5]",2,bytes
Data,6,event,event,0,,timestamp,1699889581000,ms,event_type,0,,timer_trigger,0,
Definition,0,record,timestamp,4,bytes,distance,4,bytes
Data,0,record,timestamp,1699889581000,ms,distance,0.0,m
Data,5,record,timestamp,1699889582000,ms,heart_rate,100,bpm
Data,5,record,timestamp,1699889583000,ms,heart_rate,101,bpm
Data,5,record,timestamp,1699889584000,ms,heart_rate,100,bpm
Data,5,record,timestamp,1699889585000,ms,heart_rate,101,bpm
Data,6,event,event,0,,timestamp,1699889585000,ms,event_type,1,,timer_trigger,0,
Data,6,event,event,0,,timestamp,1699889593000,ms,event_type,0,,timer_trigger,0,
Data,1,record,timestamp,1699889594000,ms,distance,29.0,m,heart_rate,103,bpm,altitude,408.4,m,cadence,56,rpm,speed,1.24,m/s,temperature,26,C,vertical_speed,-0.02,m/s
Data,8,device_info,timestamp,1699889594000,ms,battery_voltage,4.23828125,V,manufacturer,23,,product,59,,product_name,Suunto Vertical,
Data,1,record,timestamp,1699889595000,ms,distance,31.0,m,heart_rate,104,bpm,altitude,408.4,m,cadence,69,rpm,speed,1.24,m/s,temperature,26,C,vertical_speed,-0.04,m/s
